file,label,features,feat_len
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/catchatter238_aug1(1).mp3,HuntingMind,"[-226.7022705078125, 102.29863739013672, 1.7286746501922607, 18.621932983398438, -7.188771724700928, 20.051313400268555, -10.680625915527344, -11.135808944702148, -4.332314968109131, -9.902097702026367, -2.596308946609497, -12.39244556427002, -2.328014373779297, -6.607638359069824, -1.1260926723480225, -2.688453435897827, -6.038975715637207, -3.862276792526245, -7.5164408683776855, -2.5734803676605225, 2.3849494457244873, 0.5461226105690002, 0.030651358887553215, 0.09818572551012039, -0.062103696167469025, 0.09573303908109665, -0.0653793215751648, -0.02430836856365204, 0.013948600739240646, -0.026292210444808006, -0.014288710430264473, -0.0666220560669899, -0.03954456374049187, -0.08575472980737686, -0.02085955999791622, -0.03632482513785362, -0.006068093702197075, 0.014065900817513466, -0.0115542933344841, 0.04090040549635887, -0.5190100073814392, -0.14468878507614136, -0.04261245205998421, -0.06336510181427002, 0.05331976339221001, 0.003974220249801874, 0.03476614132523537, 0.0073923212476074696, 0.014730989933013916, -0.012546826153993607, -0.02140469290316105, 0.009785152040421963, -0.01696392521262169, 0.01914847083389759, -0.010676643811166286, -0.01322434563189745, -0.015347400680184364, -7.35317516955547e-05, -0.0006851705256849527, 0.006951444316655397, 2046.2662004030556, 0.03680555149912834, 4741.209672522668]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/cat_youtube01272.mp3,HuntingMind,"[-277.44940185546875, 77.66632843017578, -30.33340835571289, 21.643451690673828, -13.136506080627441, 5.220057487487793, 1.3193861246109009, 11.60732364654541, -9.170207023620605, -1.6274476051330566, -4.242914199829102, -0.7142603993415833, 3.2165536880493164, 5.897200584411621, -0.8779246807098389, -4.091694355010986, -3.7315778732299805, -1.8130462169647217, -6.922227382659912, 0.3201502859592438, -0.009264996275305748, 0.30014675855636597, 0.6061649918556213, -0.28403863310813904, -0.20771241188049316, 0.3955523371696472, -0.0767521858215332, -0.2843523323535919, -0.018013285472989082, 0.1336684674024582, 0.03011300228536129, 0.1489933878183365, -0.06593508273363113, -0.09394034743309021, 0.1415427327156067, 0.1907978504896164, -0.22898292541503906, -0.1394808441400528, 0.1293521374464035, 0.06946881115436554, -0.8931977152824402, 0.08380575478076935, 0.05293421074748039, 0.10852794349193573, 0.015769395977258682, -0.027839386835694313, -0.011143576353788376, -0.024089330807328224, -0.0449647381901741, 0.049349065870046616, -0.03166617080569267, -0.06693259626626968, -0.0805477425456047, -0.0526290126144886, -0.03735143691301346, -0.10088301450014114, 0.008030698634684086, 0.05384291335940361, 0.025017160922288895, -0.011438226327300072, 2792.8695804285953, 0.07827353477478027, 5349.28290184508]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/Cat_YoutubeLLT42433.mp3,HuntingMind,"[-322.8375244140625, 55.568031311035156, 19.767370223999023, 34.69599914550781, 16.728504180908203, 13.43977165222168, -1.4950746297836304, 8.340376853942871, 1.9290223121643066, -2.595186471939087, -7.999172210693359, 3.9303183555603027, -1.5105875730514526, 2.287309408187866, 2.993575096130371, 1.8526643514633179, 1.5252941846847534, 6.014525890350342, 3.2421555519104004, 4.650251865386963, 0.43029069900512695, 0.11782585084438324, 0.0023972652852535248, -0.013299807906150818, -0.0134244030341506, 0.0353567898273468, 0.041816625744104385, -0.021750515326857567, -0.007612987887114286, 0.04459788650274277, 0.04632843658328056, 0.012716232798993587, -0.0030292063020169735, 0.007709451485425234, -0.015133192762732506, 0.028962712734937668, -0.03319600969552994, 0.03374355658888817, -0.010416660457849503, 0.00479163508862257, -0.44437292218208313, 0.06973255425691605, -0.04644627124071121, 0.02170505002140999, -0.03174454718828201, -0.014995293691754341, 0.014748376794159412, -0.06786026805639267, 0.013671335764229298, -0.018081530928611755, 0.0140327587723732, -0.01864892989397049, -0.017992014065384865, 0.018808361142873764, -0.03368447348475456, 0.01026938296854496, -0.013532264158129692, -0.011130157858133316, -0.018956948071718216, -0.0069124093279242516, 3290.9850976939433, 0.05825338885188103, 7117.892856511595]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/Cat_YoutubeLLT42396_aug1(1).mp3,HuntingMind,"[-189.9178009033203, 23.164302825927734, -31.842004776000977, 4.417208194732666, -21.279251098632812, 9.567970275878906, -12.102479934692383, -7.600371360778809, -2.007274866104126, -8.173166275024414, -2.688650131225586, -3.823270082473755, 4.512547969818115, 10.287538528442383, 2.446115732192993, -7.120124340057373, -4.781773567199707, -3.2783327102661133, -0.7131724953651428, -1.8595339059829712, -1.2350720167160034, -0.1506941169500351, 0.203060582280159, -0.09011975675821304, 0.05483762174844742, -0.04390140250325203, -0.024067919701337814, 0.029043380171060562, -0.023567458614706993, -0.0020562377758324146, -0.030840342864394188, 0.047671519219875336, 0.04911096394062042, -0.022088469937443733, -0.002499089576303959, 0.015996910631656647, 0.006277886684983969, 0.039772726595401764, 0.01833830401301384, 0.00822510477155447, -0.3982713520526886, -0.02033078670501709, 0.08164598047733307, 0.02745022624731064, 0.023055270314216614, 0.010160671547055244, 0.031217481940984726, 0.0019091152353212237, -0.0038231872022151947, -0.010188882239162922, 0.023595305159687996, 0.04300988093018532, 0.020350003615021706, -0.03757958859205246, -0.018810197710990906, 0.014819285832345486, 0.009833168238401413, -0.007260606624186039, -0.018206849694252014, -0.01410716027021408, 3849.286966398829, 0.16299450397491455, 6789.841164981618]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/trill02997_aug1(1).mp3,HuntingMind,"[-356.6726989746094, 63.810508728027344, -8.335185050964355, 24.622499465942383, 11.27824592590332, 12.288637161254883, 3.3677191734313965, 3.767889976501465, 1.609947681427002, 4.4842209815979, 3.1057913303375244, -2.047121047973633, -0.5672444701194763, -1.062203049659729, 4.073121070861816, 1.8294992446899414, 1.3779338598251343, 1.3721120357513428, 1.9523205757141113, 1.2732784748077393, 3.232617139816284, 0.6170023083686829, -0.03748321160674095, 0.203706294298172, 0.19132100045681, 0.08374131470918655, -0.07539330422878265, 0.07252105325460434, 0.07856447994709015, 0.03166649863123894, 0.011693548411130905, 0.0068251024931669235, -0.0049318536184728146, 0.02531539835035801, 0.03621012717485428, -0.0361083522439003, 0.048019811511039734, 0.07265719771385193, 0.07636978477239609, -0.02915147878229618, -0.3032394349575043, -0.12106030434370041, 0.1129370629787445, 0.03197496011853218, 0.013723394833505154, 0.04334484785795212, 0.06406397372484207, 0.01709582470357418, -0.034747716039419174, 0.00018084664770867676, 0.016691138967871666, 0.015300866216421127, 0.02267610654234886, 0.029795585200190544, 0.02300886996090412, 0.03205639868974686, 0.06822791695594788, -0.002282347297295928, -0.018421053886413574, 0.03251658007502556, 2198.0401165192825, 0.18969695270061493, 4715.4936365927415]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/Last_addCat191Chat.mp3,HuntingMind,"[-321.9462890625, 90.89822387695312, -35.56515121459961, -4.631573677062988, -12.36880874633789, -14.868552207946777, -14.201752662658691, -13.864387512207031, -15.83608627319336, -16.280899047851562, -10.354260444641113, -10.89492416381836, -10.110187530517578, -6.748140811920166, -5.516575813293457, -7.1191935539245605, -1.5078682899475098, -2.9735329151153564, -5.749575138092041, -6.490609169006348, 0.20018209517002106, 0.03171665221452713, -0.058185577392578125, 0.013492332771420479, -0.01288964506238699, -0.038924477994441986, -0.03469662368297577, -0.03890487551689148, -0.013194901868700981, -0.032434459775686264, 0.003496916266158223, -0.004433050286024809, -0.03742394596338272, -0.006402049213647842, -0.008389216847717762, -0.012385823763906956, -0.04691023752093315, -0.038350075483322144, -0.06239623576402664, -0.05376352369785309, -0.3303363025188446, 0.03773331269621849, 0.0175905991345644, 0.017527207732200623, 0.020761288702487946, 0.04124808683991432, 0.0449945442378521, 0.052318885922431946, 0.053807541728019714, 0.02944028377532959, 0.013084220699965954, 0.02510579116642475, 0.028264259919524193, 0.011458051390945911, 0.01661248505115509, 0.03877000883221626, 0.048781707882881165, 0.03393937274813652, 0.013368774205446243, 0.022354967892169952, 2361.961474742422, 0.04053286463022232, 4671.4130859375]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/Last_addCat193Chat_aug1(1).mp3,HuntingMind,"[-356.4670715332031, 79.31834411621094, -22.21936798095703, -5.212738990783691, -10.616422653198242, -15.966971397399902, -15.712754249572754, -13.316658973693848, -14.16177749633789, -12.772955894470215, -8.588282585144043, -9.491938591003418, -9.284727096557617, -5.194631099700928, -2.4887197017669678, -5.353584289550781, -4.190818786621094, -6.344241142272949, -6.539300918579102, -6.4059319496154785, 0.3966537415981293, -0.049820709973573685, 0.027955466881394386, -0.01722925528883934, -0.0061383177526295185, 0.009868839755654335, -0.008093234151601791, 0.010847268626093864, 0.007522269617766142, -0.011277016252279282, 0.0014335461892187595, 0.005910594016313553, -0.018168415874242783, 0.008466131053864956, 0.0018091695383191109, -0.017057813704013824, -0.0031447529327124357, -0.009114469401538372, 0.006386235821992159, 0.0017605951288715005, -0.036833129823207855, -0.00543001526966691, -0.0158077422529459, -0.0021845391020178795, 0.0122948307543993, 0.005169228184968233, -0.006928540300577879, 0.0006207218975760043, -0.0008633230463601649, 0.00734611926600337, 0.005817902274429798, 0.0020452465396374464, 0.0015600937185809016, 0.01013498567044735, 0.0019164365949109197, -0.0024356909561902285, 0.0010132093448191881, -0.006207493599504232, -0.0018767688889056444, 0.002346302382647991, 2559.0354466551375, 0.10518324375152588, 5157.5482177734375]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/Cat_YoutubeLLT42396.mp3,HuntingMind,"[-431.9433898925781, 24.702566146850586, -32.28162384033203, 4.435464859008789, -22.239482879638672, 8.15136432647705, -9.082839012145996, -10.31246566772461, -1.000430941581726, -8.28205394744873, -4.03759765625, -5.373296737670898, -0.010779766365885735, 10.103842735290527, 7.6266560554504395, -3.641807794570923, -5.366288661956787, -4.630971908569336, -1.9698246717453003, -0.9282163977622986, -0.012963627465069294, 0.032318782061338425, 0.1737489104270935, -0.03065537102520466, -0.006424570921808481, -0.02278737910091877, -0.03672276809811592, -0.003066012402996421, -0.028679965063929558, -0.015217693522572517, -0.045067671686410904, 0.006489383522421122, 0.05727284774184227, 0.0068528493866324425, 0.0020770186092704535, 0.033909425139427185, -0.016672935336828232, 0.02233229950070381, 0.023166866973042488, -0.003380749374628067, -0.518047034740448, -0.023367078974843025, 0.12799155712127686, 0.050379399210214615, 0.041698142886161804, -0.005223780870437622, 0.027853090316057205, 0.008946478366851807, -0.008244349621236324, 0.013979821465909481, 0.010732484050095081, 0.03958731144666672, 0.05351691320538521, -0.0012505905469879508, -0.030018430203199387, -0.003450483549386263, -0.010765819810330868, 0.006701461970806122, 0.010912702418863773, -0.018125468865036964, 3778.7637691522236, 0.1495942324399948, 6771.390165441177]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/cat_youtube64376 (2).mp3,HuntingMind,"[-443.2114562988281, 71.37625122070312, 26.812557220458984, 16.582685470581055, -4.785342693328857, -3.415384531021118, -7.251556396484375, -9.936507225036621, 1.3839417695999146, -3.0578420162200928, -6.501895904541016, 3.0926432609558105, 4.493072509765625, 7.758504390716553, 10.704469680786133, 6.182712554931641, 5.9548163414001465, 0.3820401132106781, -4.043508052825928, -1.8522882461547852, 0.6511237621307373, -0.48050791025161743, -0.3062412738800049, 0.10111144185066223, -0.011696313507854939, 0.07601314783096313, 0.08170752227306366, 0.07302219420671463, 0.11891300231218338, 0.005759867373853922, -0.0030027935281395912, -0.06891616433858871, -0.07718773931264877, -0.06385258585214615, -0.032163362950086594, -0.0275509525090456, -0.03076470084488392, -0.0402783565223217, 0.06968449056148529, 0.03164682909846306, -0.527468740940094, 0.04726476967334747, 0.08578962087631226, -0.049573853611946106, -0.012243250384926796, -0.004164953716099262, 0.041693031787872314, 0.05359606072306633, -0.008696475066244602, 0.018531370908021927, 0.03849966078996658, 0.04387141391634941, 0.013002092018723488, 0.005223479121923447, -0.009431090205907822, -0.0005562712321989238, -0.00753239868208766, -0.020787350833415985, -0.05177417770028114, -0.011260919272899628, 2872.9649985737146, 0.05841090902686119, 6053.561118521341]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/catchatter551_aug1(1).mp3,HuntingMind,"[-339.66705322265625, -0.9792423844337463, 3.4729795455932617, 5.512602806091309, -2.217773914337158, 1.7977368831634521, 3.205488443374634, 0.844351053237915, -1.0554306507110596, -4.879659175872803, -3.987928867340088, -2.682600498199463, -2.218945026397705, -4.532532215118408, -7.20991325378418, -3.4923951625823975, -2.9751815795898438, -4.064465045928955, -3.242720603942871, -1.9739470481872559, 0.2597287893295288, -0.00044034517486579716, -0.18091557919979095, -0.09704996645450592, -0.015705514699220657, 0.04349680244922638, 0.0925513431429863, 0.05430852621793747, 0.024120813235640526, -0.07096315175294876, -0.08578183501958847, -0.014136738143861294, 0.01957537978887558, -0.03877389430999756, -0.06658505648374557, 0.016209634020924568, -0.015689047053456306, -0.09575781971216202, -0.0972396582365036, -0.010869084857404232, -0.41706839203834534, -0.010069673880934715, 0.0740671381354332, -0.023404190316796303, 0.01561745535582304, 0.012516212649643421, -0.04930024966597557, -0.02087130770087242, 0.010446588508784771, 0.006000398192554712, -0.0020451978780329227, 0.0261708851903677, -0.02115616202354431, -0.05105255916714668, 0.0034682503901422024, 0.0026605671737343073, 0.003969296813011169, 0.027437565848231316, 0.03047064319252968, -0.047984663397073746, 5336.739951582715, 0.47568151354789734, 9189.713911576704]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/Cat_trilling0112_aug1(1).mp3,HuntingMind,"[-174.92587280273438, 111.55889129638672, 9.866374969482422, -3.8505051136016846, 14.768217086791992, 9.385931015014648, 8.899216651916504, -2.194124698638916, 0.5939822196960449, 1.442469835281372, -3.4456241130828857, -0.6843050718307495, 0.5037963390350342, 6.760275840759277, 0.021773621439933777, -6.244227886199951, -2.727829694747925, -2.72621750831604, -0.1685611605644226, 0.04720088467001915, 0.1400551050901413, 0.2912760376930237, 0.040571074932813644, -0.2032552808523178, -0.20953147113323212, -0.08369355648756027, 0.0558900311589241, -0.0023673041723668575, -0.0357343964278698, -0.015653401613235474, -0.11615443229675293, -0.20780955255031586, -0.018897932022809982, 0.10873822122812271, 0.10636964440345764, 0.21574386954307556, 0.06848721206188202, -0.06634340435266495, 0.039724353700876236, 0.02425508201122284, -0.697791576385498, 0.0063220118172466755, 0.008308016695082188, -0.023281672969460487, -0.03501284122467041, -0.013343884609639645, 0.04012942686676979, 0.010093176737427711, -0.017629805952310562, -0.0068068611435592175, -0.013742102310061455, -0.014736004173755646, 0.0383133664727211, -0.02111760899424553, -0.04607347398996353, -0.03611760213971138, -0.0031772733200341463, -0.013524684123694897, -0.044091418385505676, 0.011279716156423092, 2077.58532458852, 0.017182281240820885, 4888.510366586538]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/Cat_YoutubeLLT42402_aug1(1).mp3,HuntingMind,"[-249.91317749023438, 24.80022430419922, -3.7335071563720703, 3.7326855659484863, -9.457308769226074, 3.08433198928833, 0.9911883473396301, -6.395818710327148, -4.499558448791504, -9.64407730102539, -2.0772998332977295, 1.2251896858215332, -0.15440554916858673, 1.4830710887908936, -0.36994144320487976, -2.1335277557373047, -2.340280532836914, 0.6139757037162781, -1.0863951444625854, -0.6707637310028076, 1.9233100414276123, 0.04252779111266136, 0.06065971776843071, 0.042959243059158325, -0.08538677543401718, 0.0051734065636992455, -0.009289020672440529, -0.04325999319553375, -0.05614887550473213, -0.050281450152397156, -0.003204114967957139, 0.014018015004694462, 0.04947905242443085, 0.053222671151161194, 0.02017137035727501, 0.0032866215333342552, -0.0014721447369083762, 0.00832830648869276, 0.009864311665296555, 0.035474106669425964, 0.07950244098901749, 0.004343586042523384, 0.052475158125162125, 0.04533526301383972, -0.005385503638535738, 0.0066045476123690605, 0.01896624267101288, 0.016619985923171043, 0.032981738448143005, 0.016418062150478363, -0.007009159307926893, -0.001979546621441841, -0.0034685535356402397, 0.0011344385566189885, -0.0031808041967451572, 0.0015605306252837181, 0.0016561007359996438, 0.0034783047158271074, -0.01544454600661993, 0.001870149397291243, 3386.4091209520625, 0.31075164675712585, 6613.7618408203125]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/Last_addCat172Chat_aug1(1).mp3,HuntingMind,"[-357.84552001953125, 18.250011444091797, 15.768477439880371, 7.697033405303955, 12.974355697631836, -2.068659782409668, -0.10368253290653229, 7.058962821960449, 6.63273286819458, 0.19340020418167114, 0.6039062738418579, 8.128032684326172, -4.382455825805664, -2.587430477142334, -6.6004638671875, 2.932628631591797, -2.354034662246704, -1.2474033832550049, -0.6037124395370483, 0.14719291031360626, 6.55878210067749, -0.6239477396011353, -0.19566796720027924, 0.15833257138729095, 0.3286084532737732, -0.010071690194308758, -0.15555323660373688, 0.06318353116512299, 0.05946485698223114, -0.13561338186264038, -0.09706051647663116, 0.0952204167842865, -0.0007817424484528601, -0.017491212114691734, -0.026179496198892593, 0.11055253446102142, 0.07687382400035858, -0.06070520728826523, 0.020806360989809036, 0.058062609285116196, -0.3563644587993622, 0.18332624435424805, 0.050510626286268234, 0.014314265921711922, 0.019781295210123062, 0.02679022029042244, -0.023272203281521797, 0.038365647196769714, 0.07962718605995178, 0.03935753554105759, 0.018246471881866455, 0.01871497370302677, 0.020865725353360176, -0.0019475474255159497, -0.03009410947561264, -0.001956086838617921, -0.03281356766819954, -0.030380019918084145, 0.011609315872192383, -0.02417968586087227, 4156.3943304502645, 0.38129860162734985, 7563.951697716346]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/Last_addCat209Chat_aug1(1).mp3,HuntingMind,"[-317.6383056640625, 24.38324546813965, 12.301066398620605, 3.860935688018799, -10.373960494995117, -12.021920204162598, -10.070398330688477, -5.503084182739258, -6.464120388031006, 1.0461779832839966, 2.312791347503662, 0.6057572364807129, 6.940288066864014, 5.822597980499268, 6.084996700286865, 3.0315072536468506, 2.2913365364074707, -1.0283974409103394, -2.5951313972473145, -2.942650079727173, -0.005703987553715706, -0.07019229233264923, 0.002367065753787756, 0.004347491543740034, 0.017877275124192238, 0.03984067589044571, 0.02558603137731552, 0.0030292868614196777, 0.01829705946147442, 0.017401570454239845, 0.001698032021522522, -0.0034584528766572475, -0.008800219744443893, 0.007106671575456858, 0.007498547434806824, -0.006005886942148209, -0.0035530771128833294, 0.013400412164628506, 0.01832314021885395, -0.005819947458803654, -0.25969740748405457, -0.159396693110466, -0.05158957466483116, 0.002038855804130435, 0.04495562985539436, 0.05494169890880585, 0.03932473063468933, 0.018387846648693085, -0.01831621490418911, -0.03437607362866402, -0.013718020170927048, 0.004076711367815733, 0.019326645880937576, 0.03847286105155945, 0.028501102700829506, 0.018615661188960075, 0.026306603103876114, 0.009126367047429085, 2.1310583179001696e-05, -0.020430106669664383, 4707.330832469032, 0.31481683254241943, 8688.6474609375]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/cat_youtube01138.mp3,HuntingMind,"[-521.0394897460938, 59.39228820800781, 11.171747207641602, 8.89791202545166, 2.260532855987549, -1.018198013305664, 1.4187794923782349, -3.796572685241699, -3.7501423358917236, -2.594025135040283, -9.515286445617676, -9.23471450805664, -11.580992698669434, -10.490058898925781, -6.981794834136963, -7.462653636932373, -8.583043098449707, -8.268997192382812, -8.40054988861084, -9.274640083312988, 0.27261993288993835, 0.03237509727478027, 0.0656837448477745, 0.005335066467523575, -0.020609265193343163, -0.04436330869793892, -0.05500761419534683, -0.04444284737110138, 0.02357030101120472, 0.036145225167274475, 0.02502775937318802, 0.017920276150107384, -0.0040666949935257435, -0.007188871968537569, -0.05586756020784378, -0.016671158373355865, 0.028255462646484375, 0.002512818668037653, -0.02514566481113434, -0.016892656683921814, -0.3924168646335602, -0.024643590673804283, -0.022148054093122482, 0.0118783600628376, 0.00814379844814539, 0.015445796772837639, 0.038406286388635635, 0.039419639855623245, 0.007511716801673174, 0.03146214783191681, 0.016615061089396477, 0.005023111589252949, 0.027954891324043274, -0.015332022681832314, -0.01496013905853033, -0.023139839991927147, 0.007893786765635014, 0.015879446640610695, 0.01156548596918583, 0.016421472653746605, 3502.266752891977, 0.1053881049156189, 7874.2001953125]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/catchatter241.mp3,HuntingMind,"[-662.8060913085938, 93.70274353027344, -0.5613259673118591, 17.75387191772461, -7.131120204925537, 17.576393127441406, -12.695115089416504, -4.315855503082275, -6.090770244598389, -10.023406982421875, -10.533483505249023, -11.229186058044434, -3.915196418762207, -8.6597318649292, 1.61957585811615, -4.083258152008057, -0.9247649908065796, -1.4873757362365723, -0.0015111922984942794, -1.8375442028045654, 0.03194606676697731, -0.17491434514522552, -0.11563199013471603, 0.02905527502298355, 0.04778091982007027, 0.13263806700706482, 0.033405937254428864, 0.03482449799776077, 0.007193997036665678, 0.014083064161241055, 0.020596282556653023, -0.018076114356517792, -0.015388458967208862, -0.022128544747829437, -0.022891312837600708, -0.01551531720906496, -0.01860935613512993, -0.025072257965803146, -0.030495883896946907, -0.07083118706941605, -0.43401646614074707, -0.0373523011803627, 0.14004816114902496, 0.03223102539777756, -0.007245813962072134, -0.04995850473642349, 0.001654295832850039, -0.060520537197589874, 0.0029881689697504044, 0.07619401067495346, 0.031731631606817245, 0.03891197219491005, 0.03151363506913185, 0.05944269523024559, -0.015091466717422009, -0.03943852707743645, -0.011526045389473438, -0.005517585668712854, -0.005204170476645231, 0.0031964201480150223, 2333.217826763034, 0.03724126145243645, 5218.515111019737]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/Last_addCat234Chat_aug1(1).mp3,HuntingMind,"[-204.67831420898438, 47.604183197021484, 11.051594734191895, 13.368330001831055, 1.0228039026260376, -0.7606167197227478, -8.402466773986816, -3.7167842388153076, -14.819815635681152, -6.878230094909668, -11.479352951049805, -0.7207459211349487, -7.153540134429932, -8.137502670288086, -7.03562068939209, -8.375922203063965, -6.959120273590088, -10.188559532165527, -6.662418842315674, -7.336227893829346, 0.09425869584083557, 0.09910238534212112, 0.05602763220667839, -0.04193501174449921, -0.016845911741256714, -0.059994615614414215, -0.02490542083978653, 0.045024462044239044, -0.048122722655534744, -0.08583186566829681, -0.037439581006765366, 0.01821550540626049, -0.027993839234113693, -0.02931036613881588, -0.036152586340904236, -0.0021826704032719135, 0.019212976098060608, -0.045223042368888855, -0.03666752576828003, -0.032082971185445786, -0.234654039144516, 0.05079935863614082, 0.021200750023126602, 0.007456790190190077, 0.012680532410740852, 0.0324944369494915, 0.030245043337345123, 0.002611001720651984, 0.032002583146095276, 0.022140903398394585, 0.024599675089120865, 0.03404511138796806, 0.04623962938785553, 0.04494844004511833, 0.04008794203400612, 0.006303845439106226, -0.01468909066170454, 0.007042234297841787, -0.0005880135577172041, 0.0178691353648901, 3770.420770274432, 0.13613544404506683, 7833.116736778846]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/cat_youtube01160_aug1(1).mp3,HuntingMind,"[-279.6588439941406, 64.64347076416016, 3.0852463245391846, 2.696815013885498, 2.8565196990966797, 15.339116096496582, -10.676247596740723, 0.632239818572998, -3.9366455078125, 0.9088495373725891, -1.4193826913833618, -8.25158977508545, -3.9508488178253174, 3.789257287979126, -2.8506624698638916, 1.4894754886627197, -2.0283830165863037, -1.4555902481079102, -2.3373541831970215, -5.2360005378723145, 0.19956155121326447, 0.07448358088731766, 0.05582715943455696, -0.0028417473658919334, -0.07277124375104904, -0.011844906955957413, 0.006624430418014526, -0.04006590694189072, -0.008250217884778976, 0.05420561507344246, 0.0052876584231853485, 0.013403068296611309, 0.13026152551174164, 0.11090925335884094, -0.013560598716139793, -0.004074232652783394, 0.018408507108688354, -0.018363798037171364, 0.01891118474304676, 0.016653459519147873, -0.48132339119911194, 0.014553281478583813, 0.00184882793109864, -0.0008975978125818074, -0.018447507172822952, -0.01161501556634903, -0.004883878864347935, -0.034700002521276474, -0.019546203315258026, 0.0025522219948470592, 0.05713754519820213, 0.018127722665667534, -0.051820557564496994, -0.07210098952054977, -0.010097356513142586, 0.014351324178278446, 0.026759160682559013, -0.008039018139243126, 0.00177166482899338, -0.01968240924179554, 3344.3521556137916, 0.12319472432136536, 7146.385263607202]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/trill02993.mp3,HuntingMind,"[-333.8009338378906, 70.9041976928711, -24.679901123046875, 21.226945877075195, -19.709911346435547, 8.015043258666992, -15.975300788879395, 8.16150951385498, -10.56998348236084, -11.363511085510254, -15.234434127807617, -18.078630447387695, -4.80869197845459, -14.353575706481934, -1.5756202936172485, -9.052837371826172, -2.275567054748535, -5.195437431335449, -3.0272328853607178, -8.446548461914062, -0.044376131147146225, -0.06676757335662842, -0.016683604568243027, 0.04265543818473816, 0.05632130429148674, 0.03962898254394531, -0.016543392091989517, -0.004135733004659414, 0.056832004338502884, 0.05627332255244255, 0.06497637182474136, 0.0764608085155487, 0.0405387356877327, -0.002714181086048484, -0.005335038993507624, 0.027368703857064247, -0.009544061496853828, -0.012776440940797329, 0.0253251101821661, 0.008308173157274723, -0.20789581537246704, 0.03669120371341705, 0.08394445478916168, 0.0056960564106702805, 0.09560791403055191, 0.007903737016022205, 0.03760412707924843, -0.006698998156934977, 0.021451683714985847, 0.01365954615175724, 0.019146936014294624, 0.033473268151283264, 0.021086011081933975, 0.013928500935435295, -0.02317986637353897, 0.024301476776599884, -0.021182743832468987, 0.006475074216723442, 0.027521446347236633, -0.01215776801109314, 2616.934091918668, 0.01177292875945568, 5291.563436429795]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/HuntingMind/trill02987.mp3,HuntingMind,"[-452.027587890625, 150.12820434570312, -9.832768440246582, 52.81700134277344, -26.092939376831055, 38.21574401855469, -15.183537483215332, 21.572284698486328, -10.21160888671875, 5.259889602661133, -2.4884331226348877, 0.9084383845329285, 5.463551044464111, -7.638757228851318, 13.123827934265137, -5.151721954345703, 10.38491439819336, -7.086659908294678, 2.6690635681152344, -4.999484539031982, 0.7125924229621887, 0.10123947262763977, -0.41546258330345154, 0.12423782795667648, -0.31938636302948, 0.2416396588087082, -0.12932494282722473, 0.16023819148540497, -0.032623860985040665, -0.025327298790216446, -0.12295947223901749, -0.0942547619342804, 0.0027036613319069147, -0.08745414018630981, 0.11922997981309891, -0.045397888869047165, 0.08213555812835693, -0.14796754717826843, -0.07703769207000732, 0.03705491125583649, -0.26827189326286316, -0.06956011801958084, -0.04451949894428253, -0.14374573528766632, 0.13060322403907776, -0.03965213894844055, 0.1542452871799469, -0.0558430552482605, 0.007784267887473106, -0.11622272431850433, -0.021537600085139275, 0.02387353777885437, -0.019387179985642433, 0.08518918603658676, 0.005841825157403946, -0.010723155923187733, -0.07799775153398514, 0.03349908068776131, -0.011745274066925049, 0.02164459228515625, 1410.6412508432863, 0.0022643469274044037, 3205.808392693015]",63
